"V1","V2","V3","V4","V5","V6","V7","V8"
0.363627205726389,-0.00322522112154374,4187.4306319333,0,-2.53835336924238e-05,2.90798259587179e-07,-8.34723825549171e-10,9.43567013332145e-13
0.363644599099386,-0.00322519274427231,4187.53459877356,0,-2.53832979617896e-05,2.90798259587785e-07,-8.34723507017582e-10,9.43567076776212e-13
0.363661622424272,-0.00322516517128618,4187.63645323025,0,-2.53830674627914e-05,2.90798259588381e-07,-8.34723192945811e-10,9.4356713935477e-13
0.363678283964118,-0.00322513837899298,4187.73622995192,0,-2.53828420530071e-05,2.90798259588967e-07,-8.34722883240513e-10,9.43567201084222e-13
0.36369459177116,-0.0032251123447725,4187.83396354868,0,-2.53826215953171e-05,2.90798259589544e-07,-8.34722577810275e-10,9.43567261980756e-13
0.363710553694051,-0.00322508704692252,4187.92968854527,0,-2.53824059576293e-05,2.90798259590111e-07,-8.34722276565583e-10,9.43567322060334e-13
0.363726177384743,-0.00322506246460814,4188.02343933836,0,-2.53821950126208e-05,2.9079825959067e-07,-8.34721979418779e-10,9.43567381338696e-13
0.36374147030504,-0.00322503857781444,4188.11525015783,0,-2.53819886374967e-05,2.90798259591219e-07,-8.34721686284022e-10,9.43567439831348e-13
0.363756439732828,-0.00322501536730212,4188.20515503168,0,-2.53817867137629e-05,2.9079825959176e-07,-8.34721397077254e-10,9.43567497553569e-13
0.363771092768015,-0.00322499281456597,4188.29318775439,0,-2.53815891270139e-05,2.90798259592292e-07,-8.34721111716159e-10,9.43567554520403e-13
0.363785436338193,-0.00322497090179605,4188.37938185831,0,-2.53813957667326e-05,2.90798259592816e-07,-8.34720830120133e-10,9.43567610746662e-13
0.363799477204031,-0.00322494961184128,4188.46377058809,0,-2.53812065261034e-05,2.90798259593332e-07,-8.3472055221024e-10,9.43567666246921e-13
0.363813221964433,-0.00322492892817533,4188.54638687771,0,-2.5381021301836e-05,2.90798259593839e-07,-8.34720277909187e-10,9.43567721035523e-13
0.363826677061456,-0.0032249088348647,4188.62726332999,0,-2.53808399940002e-05,2.9079825959434e-07,-8.34720007141283e-10,9.43567775126575e-13
0.363839848785016,-0.00322488931653875,4188.70643219842,0,-2.538066250587e-05,2.90798259594832e-07,-8.34719739832411e-10,9.43567828533947e-13
0.363852743277391,-0.00322487035836162,4188.7839253711,0,-2.53804887437782e-05,2.90798259595317e-07,-8.34719475909993e-10,9.43567881271280e-13
0.363865366537525,-0.00322485194600586,4188.85977435665,0,-2.53803186169781e-05,2.90798259595795e-07,-8.34719215302959e-10,9.4356793335198e-13
0.363877724425157,-0.00322483406562775,4188.93401027186,0,-2.53801520375145e-05,2.90798259596266e-07,-8.34718957941716e-10,9.43567984789219e-13
0.363889822664778,-0.00322481670384404,4189.00666383105,0,-2.53799889201017e-05,2.9079825959673e-07,-8.34718703758118e-10,9.43568035595943e-13
0.363901666849422,-0.00322479984771018,4189.07776533699,0,-2.53798291820087e-05,2.90798259597188e-07,-8.34718452685436e-10,9.43568085784866e-13
0.363913262444312,-0.00322478348469981,4189.1473446731,0,-2.53796727429509e-05,2.90798259597638e-07,-8.3471820465833e-10,9.43568135368477e-13
0.36392461479036,-0.00322476760268552,4189.21543129712,0,-2.53795195249878e-05,2.90798259598083e-07,-8.34717959612819e-10,9.4356818435904e-13
0.363935729107528,-0.00322475218992076,4189.28205423581,0,-2.5379369452427e-05,2.9079825959852e-07,-8.34717717486252e-10,9.43568232768596e-13
0.363946610498062,-0.00322473723502276,4189.34724208084,0,-2.53792224517328e-05,2.90798259598952e-07,-8.34717478217284e-10,9.43568280608964e-13
0.363957263949614,-0.00322472272695653,4189.41102298563,0,-2.53790784514407e-05,2.90798259599378e-07,-8.34717241745849e-10,9.43568327891749e-13
0.363967694338231,-0.00322470865501975,4189.47342466311,0,-2.53789373820758e-05,2.90798259599798e-07,-8.34717008013128e-10,9.43568374628335e-13
0.363977906431253,-0.00322469500882853,4189.53447438439,0,-2.53787991760759e-05,2.90798259600212e-07,-8.34716776961532e-10,9.43568420829899e-13
0.3639879048901,-0.003224681778304,4189.59419897806,0,-2.53786637677192e-05,2.9079825960062e-07,-8.3471654853467e-10,9.43568466507402e-13
0.363997694272957,-0.00322466895365965,4189.65262483034,0,-2.53785310930549e-05,2.90798259601023e-07,-8.34716322677328e-10,9.43568511671601e-13
0.364007279037376,-0.0032246565253894,4189.70977788574,0,-2.53784010898381e-05,2.90798259601421e-07,-8.34716099335442e-10,9.43568556333047e-13
0.364016663542784,-0.00322464448425631,4189.76568364837,0,-2.5378273697468e-05,2.90798259601813e-07,-8.34715878456078e-10,9.43568600502087e-13
0.364025852052909,-0.00322463282128194,4189.8203671838,0,-2.53781488569292e-05,2.907982596022e-07,-8.34715659987406e-10,9.43568644188872e-13
0.364034848738122,-0.00322462152773624,4189.87385312131,0,-2.53780265107356e-05,2.90798259602582e-07,-8.34715443878676e-10,9.43568687403356e-13
0.364043657677713,-0.00322461059512805,4189.92616565664,0,-2.53779066028778e-05,2.90798259602959e-07,-8.34715230080202e-10,9.43568730155297e-13
0.36405228286208,-0.00322460001519609,4189.97732855512,0,-2.53777890787725e-05,2.90798259603331e-07,-8.34715018543331e-10,9.43568772454265e-13
0.364060728194871,-0.00322458977990038,4190.02736515514,0,-2.53776738852147e-05,2.90798259603699e-07,-8.34714809220431e-10,9.43568814309642e-13
0.364068997495031,-0.00322457988141415,4190.0762983719,0,-2.53775609703319e-05,2.90798259604061e-07,-8.34714602064863e-10,9.43568855730626e-13
0.364077094498817,-0.00322457031211617,4190.12415070154,0,-2.53774502835406e-05,2.9079825960442e-07,-8.34714397030964e-10,9.43568896726231e-13
0.364085022861728,-0.00322456106458347,4190.17094422542,0,-2.53773417755054e-05,2.90798259604774e-07,-8.34714194074025e-10,9.43568937305296e-13
0.364092786160397,-0.00322455213158439,4190.21670061465,0,-2.53772353980987e-05,2.90798259605123e-07,-8.34713993150274e-10,9.43568977476481e-13
0.36410038789441,-0.00322454350607201,4190.26144113486,0,-2.53771311043633e-05,2.90798259605469e-07,-8.34713794216853e-10,9.43569017248276e-13
0.364107831488092,-0.0032245351811779,4190.30518665107,0,-2.53770288484764e-05,2.9079825960581e-07,-8.34713597231804e-10,9.43569056629e-13
0.364115120292225,-0.00322452715020617,4190.34795763276,0,-2.53769285857152e-05,2.90798259606147e-07,-8.34713402154044e-10,9.43569095626805e-13
0.364122257585728,-0.00322451940662777,4190.38977415908,0,-2.53768302724234e-05,2.9079825960648e-07,-8.34713208943354e-10,9.4356913424968e-13
0.364129246577292,-0.00322451194407515,4190.43065592409,0,-2.53767338659804e-05,2.90798259606809e-07,-8.34713017560354e-10,9.43569172505452e-13
0.364136090406961,-0.00322450475633702,4190.47062224218,0,-2.53766393247704e-05,2.90798259607134e-07,-8.34712827966492e-10,9.4356921040179e-13
0.364142792147679,-0.00322449783735351,4190.50969205354,0,-2.53765466081536e-05,2.90798259607456e-07,-8.34712640124022e-10,9.43569247946209e-13
0.364149354806793,-0.00322449118121146,4190.54788392964,0,-2.53764556764385e-05,2.90798259607774e-07,-8.34712453995992e-10,9.43569285146071e-13
0.364155781327515,-0.00322448478213987,4190.58521607887,0,-2.53763664908553e-05,2.90798259608089e-07,-8.34712269546223e-10,9.43569322008586e-13
0.364162074590351,-0.0032244786345057,4190.62170635207,0,-2.53762790135297e-05,2.907982596084e-07,-8.34712086739296e-10,9.43569358540821e-13
0.364168237414486,-0.00322447273280971,4190.65737224821,0,-2.53761932074589e-05,2.90798259608707e-07,-8.34711905540533e-10,9.43569394749697e-13
0.364174272559139,-0.00322446707168254,4190.69223092001,0,-2.53761090364875e-05,2.90798259609011e-07,-8.34711725915988e-10,9.43569430641991e-13
0.364180182724881,-0.00322446164588094,4190.72629917961,0,-2.53760264652848e-05,2.90798259609312e-07,-8.34711547832423e-10,9.43569466224346e-13
0.364185970554926,-0.00322445645028415,4190.7595935042,0,-2.53759454593228e-05,2.9079825960961e-07,-8.34711371257301e-10,9.43569501503266e-13
0.364191638636378,-0.00322445147989046,4190.79213004166,0,-2.5375865984855e-05,2.90798259609905e-07,-8.34711196158768e-10,9.43569536485121e-13
0.364197189501463,-0.00322444672981386,4190.82392461614,0,-2.53757880088961e-05,2.90798259610196e-07,-8.34711022505639e-10,9.43569571176151e-13
0.364202625628714,-0.00322444219528084,4190.85499273373,0,-2.53757114992021e-05,2.90798259610485e-07,-8.34710850267383e-10,9.43569605582466e-13
0.364207949444145,-0.00322443787162731,4190.88534958791,0,-2.53756364242516e-05,2.9079825961077e-07,-8.34710679414113e-10,9.43569639710054e-13
0.364213163322382,-0.00322443375429566,4190.91501006517,0,-2.5375562753227e-05,2.90798259611053e-07,-8.34710509916569e-10,9.43569673564773e-13
0.364218269587777,-0.00322442983883191,4190.94398875039,0,-2.53754904559972e-05,2.90798259611333e-07,-8.34710341746107e-10,9.43569707152366e-13
0.364223270515491,-0.00322442612088295,4190.97229993238,0,-2.53754195031001e-05,2.9079825961161e-07,-8.34710174874683e-10,9.43569740478453e-13
0.364228168332552,-0.00322442259619391,4190.99995760915,0,-2.53753498657264e-05,2.90798259611885e-07,-8.34710009274848e-10,9.43569773548539e-13
0.364232965218889,-0.00322441926060558,4191.02697549334,0,-2.53752815157031e-05,2.90798259612156e-07,-8.34709844919725e-10,9.43569806368016e-13
0.364237663308345,-0.00322441611005202,4191.05336701742,0,-2.53752144254782e-05,2.90798259612426e-07,-8.34709681783007e-10,9.43569838942161e-13
0.364242264689661,-0.00322441314055809,4191.07914533893,0,-2.53751485681055e-05,2.90798259612692e-07,-8.34709519838938e-10,9.43569871276144e-13
0.364246771407441,-0.00322441034823723,4191.10432334565,0,-2.53750839172303e-05,2.90798259612957e-07,-8.34709359062305e-10,9.43569903375027e-13
0.364251185463094,-0.00322440772928919,4191.12891366068,0,-2.53750204470749e-05,2.90798259613218e-07,-8.34709199428428e-10,9.43569935243766e-13
0.364255508815759,-0.00322440527999793,4191.15292864743,0,-2.5374958132425e-05,2.90798259613478e-07,-8.34709040913144e-10,9.43569966887214e-13
0.3642597433832,-0.0032244029967295,4191.17638041462,0,-2.53748969486164e-05,2.90798259613735e-07,-8.347088834928e-10,9.43569998310122e-13
0.364263891042691,-0.00322440087593006,4191.19928082118,0,-2.53748368715221e-05,2.9079825961399e-07,-8.34708727144242e-10,9.43570029517142e-13
0.364267953631875,-0.00322439891412392,4191.22164148101,0,-2.53747778775397e-05,2.90798259614242e-07,-8.34708571844803e-10,9.43570060512832e-13
0.364271932949602,-0.00322439710791166,4191.24347376778,0,-2.53747199435789e-05,2.90798259614493e-07,-8.34708417572296e-10,9.43570091301649e-13
0.364275830756759,-0.00322439545396829,4191.26478881961,0,-2.53746630470504e-05,2.90798259614741e-07,-8.34708264304998e-10,9.43570121887962e-13
0.364279648777071,-0.0032243939490415,4191.28559754366,0,-2.53746071658535e-05,2.90798259614987e-07,-8.34708112021647e-10,9.43570152276046e-13
0.364283388697885,-0.0032243925899499,4191.30591062067,0,-2.53745522783654e-05,2.90798259615231e-07,-8.3470796070143e-10,9.43570182470087e-13
0.364287052170946,-0.00322439137358139,4191.32573850943,0,-2.53744983634303e-05,2.90798259615474e-07,-8.34707810323969e-10,9.43570212474182e-13
0.364290640813148,-0.00322439029689153,4191.34509145118,0,-2.53744454003484e-05,2.90798259615714e-07,-8.34707660869321e-10,9.43570242292346e-13
0.364294156207268,-0.00322438935690193,4191.36397947391,0,-2.53743933688659e-05,2.90798259615952e-07,-8.3470751231796e-10,9.43570271928505e-13
0.364297599902692,-0.00322438855069877,4191.38241239664,0,-2.5374342249165e-05,2.90798259616189e-07,-8.34707364650774e-10,9.43570301386506e-13
0.364300973416113,-0.00322438787543127,4191.40039983359,0,-2.53742920218538e-05,2.90798259616423e-07,-8.34707217849053e-10,9.43570330670113e-13
0.364304278232231,-0.00322438732831028,4191.41795119823,0,-2.5374242667957e-05,2.90798259616656e-07,-8.34707071894483e-10,9.43570359783013e-13
0.364307515804417,-0.00322438690660683,4191.43507570743,0,-2.53741941689063e-05,2.90798259616887e-07,-8.34706926769137e-10,9.43570388728814e-13
0.364310687555383,-0.00322438660765079,4191.4517823853,0,-2.53741465065318e-05,2.90798259617117e-07,-8.34706782455466e-10,9.43570417511049e-13
0.36431379487782,-0.00322438642882954,4191.46808006717,0,-2.53740996630527e-05,2.90798259617344e-07,-8.34706638936292e-10,9.43570446133176e-13
0.364316839135039,-0.00322438636758666,4191.48397740339,0,-2.5374053621069e-05,2.9079825961757e-07,-8.34706496194798e-10,9.43570474598582e-13
0.364319821661587,-0.00322438642142065,4191.49948286306,0,-2.53740083635528e-05,2.90798259617795e-07,-8.34706354214524e-10,9.4357050291058e-13
0.364322743763847,-0.00322438658788373,4191.51460473776,0,-2.53739638738406e-05,2.90798259618017e-07,-8.34706212979359e-10,9.43570531072415e-13
0.364325606720641,-0.00322438686458063,4191.52935114514,0,-2.53739201356245e-05,2.90798259618239e-07,-8.3470607247353e-10,9.43570559087263e-13
0.364328411783804,-0.00322438724916741,4191.54373003249,0,-2.53738771329452e-05,2.90798259618458e-07,-8.34705932681598e-10,9.43570586958234e-13
0.364331160178753,-0.00322438773935033,4191.55774918019,0,-2.53738348501839e-05,2.90798259618677e-07,-8.3470579358845e-10,9.43570614688371e-13
0.364333853105044,-0.00322438833288473,4191.57141620519,0,-2.53737932720551e-05,2.90798259618894e-07,-8.34705655179295e-10,9.43570642280655e-13
0.364336491736917,-0.00322438902757397,4191.58473856431,0,-2.53737523835991e-05,2.90798259619109e-07,-8.34705517439651e-10,9.43570669738002e-13
0.364339077223826,-0.00322438982126833,4191.59772355759,0,-2.53737121701752e-05,2.90798259619323e-07,-8.34705380355345e-10,9.43570697063267e-13
0.364341610690964,-0.00322439071186402,4191.61037833144,0,-2.53736726174546e-05,2.90798259619536e-07,-8.34705243912502e-10,9.43570724259246e-13
0.36434409323977,-0.00322439169730217,4191.6227098819,0,-2.53736337114134e-05,2.90798259619747e-07,-8.34705108097542e-10,9.43570751328675e-13
0.364346525948433,-0.0032243927755678,4191.63472505767,0,-2.53735954383267e-05,2.90798259619957e-07,-8.3470497289717e-10,9.43570778274232e-13
0.364348909872375,-0.00322439394468892,4191.6464305632,0,-2.53735577847612e-05,2.90798259620166e-07,-8.34704838298375e-10,9.43570805098539e-13
0.364351246044736,-0.00322439520273556,4191.65783296166,0,-2.53735207375699e-05,2.90798259620373e-07,-8.34704704288419e-10,9.43570831804162e-13
0.364353535476839,-0.00322439654781889,4191.66893867787,0,-2.5373484283885e-05,2.9079825962058e-07,-8.34704570854835e-10,9.43570858393614e-13
0.364355779158652,-0.00322439797809026,4191.67975400118,0,-2.53734484111125e-05,2.90798259620785e-07,-8.34704437985418e-10,9.43570884869353e-13
0.364357978059233,-0.00322439949174042,4191.69028508826,0,-2.53734131069262e-05,2.90798259620989e-07,-8.34704305668224e-10,9.43570911233788e-13
0.364360133127173,-0.00322440108699857,4191.7005379659,0,-2.53733783592617e-05,2.90798259621192e-07,-8.34704173891559e-10,9.43570937489275e-13
0.364362245291028,-0.00322440276213163,4191.71051853367,0,-2.53733441563111e-05,2.90798259621393e-07,-8.34704042643978e-10,9.43570963638119e-13
0.364364315459736,-0.00322440451544333,4191.7202325666,0,-2.53733104865172e-05,2.90798259621594e-07,-8.34703911914279e-10,9.43570989682579e-13
0.364366344523033,-0.00322440634527349,4191.72968571775,0,-2.53732773385683e-05,2.90798259621793e-07,-8.34703781691495e-10,9.43571015624864e-13
0.364368333351856,-0.0032244082499972,4191.73888352079,0,-2.5373244701393e-05,2.90798259621992e-07,-8.34703651964892e-10,9.43571041467139e-13
0.364370282798738,-0.00322441022802409,4191.74783139246,0,-2.5373212564155e-05,2.90798259622189e-07,-8.34703522723966e-10,9.4357106721152e-13
0.364372193698198,-0.00322441227779755,4191.75653463503,0,-2.53731809162478e-05,2.90798259622386e-07,-8.34703393958431e-10,9.43571092860081e-13
0.364374066867117,-0.00322441439779407,4191.76499843869,0,-2.53731497472905e-05,2.90798259622581e-07,-8.34703265658221e-10,9.43571118414849e-13
0.36437590310511,-0.00322441658652244,4191.77322788391,0,-2.5373119047122e-05,2.90798259622776e-07,-8.34703137813484e-10,9.43571143877812e-13
0.36437770319489,-0.00322441884252316,4191.7812279437,0,-2.53730888057972e-05,2.90798259622969e-07,-8.34703010414576e-10,9.43571169250913e-13
0.364379467902623,-0.00322442116436768,4191.78900348592,0,-2.53730590135819e-05,2.90798259623162e-07,-8.34702883452056e-10,9.43571194536054e-13
0.36438119797828,-0.00322442355065777,4191.79655927541,0,-2.53730296609485e-05,2.90798259623354e-07,-8.34702756916685e-10,9.43571219735098e-13
0.364382894155971,-0.00322442600002488,4191.80389997623,0,-2.53730007385715e-05,2.90798259623545e-07,-8.34702630799418e-10,9.43571244849869e-13
0.364384557154285,-0.0032244285111295,4191.81103015371,0,-2.53729722373232e-05,2.90798259623734e-07,-8.34702505091404e-10,9.4357126988215e-13
0.364386187676613,-0.00322443108266052,4191.81795427657,0,-2.53729441482695e-05,2.90798259623924e-07,-8.34702379783976e-10,9.43571294833689e-13
0.364387786411474,-0.00322443371333467,4191.82467671892,0,-2.53729164626659e-05,2.90798259624112e-07,-8.34702254868655e-10,9.43571319706194e-13
0.364389354032819,-0.00322443640189588,4191.83120176225,0,-2.53728891719534e-05,2.90798259624299e-07,-8.34702130337138e-10,9.4357134450134e-13
0.364390891200347,-0.00322443914711473,4191.83753359742,0,-2.53728622677544e-05,2.90798259624486e-07,-8.34702006181299e-10,9.43571369220764e-13
0.364392398559799,-0.00322444194778786,4191.84367632648,0,-2.5372835741869e-05,2.90798259624672e-07,-8.34701882393186e-10,9.4357139386607e-13
0.364393876743255,-0.00322444480273744,4191.84963396465,0,-2.53728095862713e-05,2.90798259624857e-07,-8.34701758965013e-10,9.43571418438826e-13
0.364395326369421,-0.00322444771081061,4191.85541044206,0,-2.53727837931055e-05,2.90798259625041e-07,-8.34701635889161e-10,9.43571442940569e-13
0.364396748043914,-0.00322445067087895,4191.86100960558,0,-2.53727583546825e-05,2.90798259625225e-07,-8.34701513158171e-10,9.43571467372803e-13
0.364398142359529,-0.00322445368183798,4191.86643522055,0,-2.53727332634762e-05,2.90798259625408e-07,-8.34701390764743e-10,9.43571491736999e-13
0.364399509896523,-0.00322445674260662,4191.87169097255,0,-2.537270851212e-05,2.9079825962559e-07,-8.34701268701733e-10,9.43571516034597e-13
0.364400851222865,-0.00322445985212673,4191.87678046903,0,-2.53726840934036e-05,2.90798259625772e-07,-8.34701146962145e-10,9.43571540267007e-13
0.364402166894506,-0.00322446300936257,4191.88170724096,0,-2.53726600002697e-05,2.90798259625953e-07,-8.34701025539135e-10,9.4357156443561e-13
0.364403457455627,-0.00322446621330039,4191.88647474449,0,-2.53726362258105e-05,2.90798259626133e-07,-8.34700904426002e-10,9.43571588541755e-13
0.364404723438889,-0.00322446946294791,4191.89108636248,0,-2.53725893007189e-05,2.90798331467485e-07,-8.34700783616189e-10,9.43571612586766e-13
0.364407228460232,-0.00322447516092918,4191.89275194683,0,-2.53725787383439e-05,2.90798389542723e-07,-8.34700676078019e-10,9.43571634549195e-13
0.364408328414716,-0.00322447860188869,4191.89745451387,0,-2.53725333389091e-05,2.90798461181113e-07,-8.34700555222046e-10,9.43571658621886e-13
0.364410782895922,-0.00322448466351402,4191.8989374176,0,-2.53725270400516e-05,2.90798517958885e-07,-8.34700448738855e-10,9.43571680433568e-13
0.364411723326908,-0.00322448824496956,4191.90369425947,0,-2.53724826405766e-05,2.90798589514792e-07,-8.3470032778696e-10,9.435717045329e-13
0.364414142288493,-0.00322449463959543,4191.90494217733,0,-2.53724803630683e-05,2.90798645014313e-07,-8.34700222400925e-10,9.43571726179214e-13
0.364414927796679,-0.00322449831704888,4191.90972790338,0,-2.53724364915108e-05,2.90798716602222e-07,-8.34700101296484e-10,9.43571750306994e-13
0.364417325271061,-0.00322450502113281,4191.91069703667,0,-2.53724380624618e-05,2.90798770829391e-07,-8.34699997051212e-10,9.43571771774693e-13
0.364417958761617,-0.00322450875516414,4191.91549573084,0,-2.5372394288845e-05,2.90798842559724e-07,-8.34699875731082e-10,9.43571795935206e-13
0.364420348048076,-0.00322451575124905,4191.91614899707,0,-2.53723995958065e-05,2.9079889550822e-07,-8.34699772672567e-10,9.43571817211981e-13
0.364420830896447,-0.00322451950647253,4191.92095274124,0,-2.53723555223701e-05,2.90798967489019e-07,-8.34699651067281e-10,9.43571841411704e-13
0.364423224782123,-0.00322452678235917,4191.92125827398,0,-2.53723645062291e-05,2.90799019141122e-07,-8.3469954924477e-10,9.43571862485814e-13
0.364423556963205,-0.00322453052654071,4191.9260659484,0,-2.53723197590053e-05,2.90799091479558e-07,-8.34699427278598e-10,9.43571886733192e-13
0.364425967916617,-0.00322453807461745,4191.92599583599,0,-2.53723324083362e-05,2.90799141806739e-07,-8.34699326745404e-10,9.43571907593142e-13
0.364426148102726,-0.00322454177792445,4191.93081215118,0,-2.53722866298876e-05,2.90799214610455e-07,-8.34699204336294e-10,9.43571931898417e-13
0.364428588445276,-0.0032245495946291,4191.93034137158,0,-2.53723029765345e-05,2.90799263573768e-07,-8.34699105150566e-10,9.43571952532674e-13
0.364428614077371,-0.00322455322898862,4191.93517609382,0,-2.53722558196342e-05,2.90799336952121e-07,-8.34698982209989e-10,9.43571976907769e-13
0.364431096137417,-0.00322456131438129,4191.93428161,0,-2.53722759353383e-05,2.90799384502408e-07,-8.34698884435455e-10,9.43571997304513e-13
0.364430963473189,-0.00322456485292659,4191.93914894942,0,-2.53722270574061e-05,2.90799458567617e-07,-8.34698760868144e-10,9.43572021762948e-13
0.36443349972658,-0.00322457321035639,4191.93780893556,0,-2.53722510513257e-05,2.90799504645568e-07,-8.34698664574844e-10,9.43572041909846e-13
0.364433203868328,-0.00322457662694499,4191.94272707111,0,-2.53722001094678e-05,2.907995795138e-07,-8.34698540278451e-10,9.43572066466694e-13
0.364435807068716,-0.00322458526279645,4191.94092024483,0,-2.53722281264663e-05,2.90799624049861e-07,-8.3469844554347e-10,9.43572086350694e-13
0.364435341973367,-0.00322458853158563,4191.94591096499,0,-2.53721747729844e-05,2.90799699842284e-07,-8.34698320408139e-10,9.43572111022566e-13
0.364438025275114,-0.00322459745509327,4191.94361600476,0,-2.53722069925869e-05,2.90799742756447e-07,-8.34698227316351e-10,9.43572130629704e-13
0.364437383748233,-0.00322460055016122,4191.94870444684,0,-2.53721508708477e-05,2.90799819600251e-07,-8.34698101224202e-10,9.43572155434762e-13
0.364440160824368,-0.00322460977328265,4191.94589947726,0,-2.53721875067835e-05,2.90799860801716e-07,-8.34698009869046e-10,9.43572174749979e-13
0.364439334499608,-0.00322461266828524,4191.95111395105,0,-2.53721282473532e-05,2.90799938831136e-07,-8.34697882693588e-10,9.43572199707973e-13
0.364442219656969,-0.00322462220562541,4191.94777608118,0,-2.53721695476213e-05,2.90799978217865e-07,-8.34697793177862e-10,9.43572218714938e-13
0.364441198962047,-0.00322462487348012,4191.95314796564,0,-2.53721067645824e-05,2.90800057575215e-07,-8.34697664783318e-10,9.43572243847265e-13
0.364444207255485,-0.00322463474226033,4191.94925286794,0,-2.53721530119885e-05,2.90800095033377e-07,-8.34697577220028e-10,9.43572262528199e-13
0.36444298136548,-0.00322463715485002,4191.95481657157,0,-2.53720862993699e-05,2.90800175870099e-07,-8.34697447460588e-10,9.43572287857986e-13
0.364446128712808,-0.00322464737491697,4191.95033809104,0,-2.53721378124968e-05,2.90800211273409e-07,-8.34697361973835e-10,9.43572306193489e-13
0.364444685491297,-0.00322464950280733,4191.95613106869,0,-2.53720667407537e-05,2.90800293751166e-07,-8.34697230692818e-10,9.43572331745691e-13
0.364447988790526,-0.00322466009667827,4191.95104085287,0,-2.5372123875336e-05,2.90800326960118e-07,-8.34697147418757e-10,9.4357234971456e-13
0.364446314718881,-0.00322466190884361,4191.9571036731,0,-2.53720479878244e-05,2.90800411251931e-07,-8.34697014447688e-10,9.4357237551608e-13
0.36444979196913,-0.00322467290178469,4191.95137081535,0,-2.53721111385088e-05,2.90800442112924e-07,-8.3469693353554e-10,9.4357239309513e-13
0.364447872064066,-0.00322467436533706,4191.95774727394,0,-2.53720299479055e-05,2.90800528404368e-07,-8.34696798693144e-10,9.4357241917496e-13
0.364451542491499,-0.00322468578547289,4191.95133796296,0,-2.53720995503832e-05,2.90800556748726e-07,-8.34696720306294e-10,9.43572436338827e-13
0.364449360210805,-0.00322468686539059,4191.95807523927,0,-2.5372012535005e-05,2.90800645239199e-07,-8.34696583397384e-10,9.43572462728203e-13
0.364453244400844,-0.00322469874384318,4191.95095240888,0,-2.53720890685105e-05,2.90800670882075e-07,-8.3469650771456e-10,9.43572479449147e-13
0.364450781537063,-0.00322469940269466,4191.95810126257,0,-2.53719956684906e-05,2.90800761786139e-07,-8.34696368528829e-10,9.43572506181728e-13
0.364454901574129,-0.00322471177375128,4191.95022423639,0,-2.53720796586683e-05,2.90800784525306e-07,-8.34696295745375e-10,9.43572522429418e-13
0.364452138135799,-0.00322471197141095,4191.95783924316,0,-2.53719792719485e-05,2.90800878074133e-07,-8.34696154056081e-10,9.43572549541479e-13
0.364456517751785,-0.00322472487272008,4191.94916336905,0,-2.53720712940911e-05,2.90800897688647e-07,-8.3469608438533e-10,9.43572565282764e-13
0.364453431831727,-0.00322472456607285,4191.95730319445,0,-2.53719632721917e-05,2.90800994131557e-07,-8.34695939947862e-10,9.43572592813418e-13
0.364458096564449,-0.00322473803886856,4191.94777946435,0,-2.53720639548616e-05,2.90801010380292e-07,-8.34695873622628e-10,9.43572608012087e-13
0.364454664194435,-0.00322473718149988,4191.9565071756,0,-2.53719475983899e-05,2.90801109986413e-07,-8.34695726172947e-10,9.4357263600352e-13
0.364459641557308,-0.00322475127085493,4191.94608182632,0,-2.53720576274373e-05,2.90801122606456e-07,-8.3469566344714e-10,9.43572650620038e-13
0.364455836548325,-0.00322474981272337,4191.95546524256,0,-2.53719321812973e-05,2.90801225666508e-07,-8.34695512700088e-10,9.4357267911777e-13
0.364461156212556,-0.00322476456783196,4191.94407933331,0,-2.53720523042951e-05,2.90801234371404e-07,-8.34695453850456e-10,9.43572693108999e-13
0.364456949979767,-0.00322476245492136,4191.95419141526,0,-2.53719169525579e-05,2.90801287785515e-07,-8.34695268627411e-10,9.43572722162171e-13
0.364462249381351,-0.00322477718690498,4191.94266068281,0,-2.53720369029826e-05,2.90801292125298e-07,-8.34695198166495e-10,9.43572736113411e-13
0.364458039514317,-0.00322477507843314,4191.95259198331,0,-2.53719018008596e-05,2.90801345445039e-07,-8.34695013293813e-10,9.43572765101353e-13
0.364463316814656,-0.00322478978434446,4191.94092854236,0,-2.53720215238402e-05,2.90801349785044e-07,-8.34694942955237e-10,9.4357277901826e-13
0.36445910321945,-0.00322478768408526,4191.95069177119,0,-2.53718867002735e-05,2.90801403010476e-07,-8.34694758419434e-10,9.43572807944496e-13
0.364464358450701,-0.00322480236742755,4191.93890741263,0,-2.5372006223109e-05,2.90801407350633e-07,-8.34694688191003e-10,9.43572821830301e-13
0.364460141146569,-0.00322480027842031,4191.94851379211,0,-2.53718717006138e-05,2.90801460482194e-07,-8.346945039796e-10,9.43572850697992e-13
0.364465374439988,-0.00322481494202696,4191.93661893916,0,-2.53719910447406e-05,2.90801464822772e-07,-8.34694433850047e-10,9.43572864555598e-13
0.364461153535559,-0.00322481286670536,4191.94607842675,0,-2.53718568405633e-05,2.90801517861195e-07,-8.34694249951452e-10,9.43572893367593e-13
0.364466365100023,-0.00322482751285744,4191.93408233829,0,-2.53719760226115e-05,2.90801522202735e-07,-8.34694179910333e-10,9.43572907199613e-13
